StudentID,MathScore,ReadingScore,WritingScore,Absences
3074,37.759448368689206,26.351494867868574,52.550145431530915,15
8737,98.1546405736245,22.2969888042847,12.073415472962147,5
5474,30.047573232352065,75.27529106799716,85.1837369851888,10
9572,41.69168484654515,48.75486366307702,99.15375227523703,1
1636,75.88008485876682,62.40859953211865,41.75875687920626,0
1799,88.07130994453904,47.110579223500245,37.68164245148022,8
5012,87.83881742513633,81.88374164238213,59.40806203004385,4
1282,39.45108706612479,49.68473477279023,68.86686805957694,1
5309,94.85549530685778,98.80546239232883,86.85764124041286,13
3046,65.35088762646616,24.260461471957306,37.289100334456414,19
7673,85.11355482209932,13.852668723556416,76.48272740485437,12
1854,92.62772274731125,37.359651891369836,24.008070428187512,11
1616,23.359972327822664,91.86566107377104,68.04479860024567,8
4230,49.9198485241553,85.23125983688425,46.67452203189201,5
3088,58.77972957793246,24.735296564315632,66.16805545477811,3
4873,80.24376930482158,59.969756819599105,37.98076356867593,9
8672,40.11656970679195,58.89397385232177,29.433933033634187,4
5614,21.04491724282661,29.339689486270593,48.59901481965463,3
2044,74.32345336012449,23.53816791856309,89.51027147231731,19
1645,59.23344856148842,39.004948640232165,67.48520451044992,3
1940,89.82989463567654,78.86188008054121,61.1657289799667,12
1342,65.5029980585615,19.17150415525628,71.98652242726715,15
2666,1.68270007109651,44.57234386234473,72.91116775166314,10
3464,96.66514001004415,48.16985484531913,29.474406882300165,18
1037,59.311069361404066,93.9124723774373,23.273762914699635,17
5431,59.58772651501785,30.35224612715237,50.91318667929116,0
1250,90.92613946681003,1.9646572688131303,14.78366648142294,3
6007,66.3808834303416,69.37312425425442,47.47406405804415,8
8238,47.932118318889124,75.5791502402307,69.30452652944732,8
1263,10.728533437430276,70.30323914256986,0.741016437782005,10
7527,96.2198781312535,70.07389811875201,11.114745487072453,4
6886,7.848737788004334,48.32274150119079,96.21537190641834,5
6105,17.029978520829637,1.8660804480701954,92.79419687911381,19
2621,81.95368624915554,72.99179753469166,41.79165073485176,5
2753,49.04053283867906,93.65201890507868,59.00328160640965,7
9753,17.82684832955914,15.738635553536561,15.529243644363655,18
4582,28.61619116298517,6.79142590835673,33.10119887704948,0
2157,99.40143940411994,26.52052885702336,79.2932178538594,4
6508,58.40201339853648,84.97938528132036,85.59665745376451,18
5156,40.1613438166465,10.614717788726768,40.52921669138934,1
4835,87.62174572647366,71.51684006741772,31.10526909766771,15
6861,47.9696843075708,6.294743418788418,68.16818983171024,1
4103,30.793546098894677,3.2789015079835115,71.79031567998689,8
5752,16.422238517986866,89.13018760562241,98.3807028158195,17
2045,74.44692148729439,77.05602329658387,69.73288080461629,15
9015,59.62230929912965,59.85850489840182,24.016499743598075,6
3857,9.235400347729328,17.1995253774724,5.998458249962435,8
2102,59.1639922942592,27.884862433360425,25.76052045368964,11
8303,15.945085421954165,4.860449082825125,22.665262409670994,18
7445,98.17197797860146,64.53628528671568,9.283428158451246,0
7002,25.970910277007185,68.6085820523289,44.43875802995749,5
9578,69.60161797413284,32.68087617999982,28.813912337440286,1
2612,65.60450697711748,33.841631695326626,92.50905675704433,16
2565,69.13514576050841,62.89776464704037,40.39097487057496,13
4355,42.99949134593681,94.56647634298633,87.66166110386527,12
3507,7.433179866776685,39.47094262578415,30.673206037405787,10
3200,98.00073775541361,49.35903854691277,83.14905920870656,15
5004,19.15258345071559,69.82759707992756,45.451455356413106,17
6810,76.97202901094121,34.23209554814286,3.2358198793568604,19
9998,13.757350023214244,86.88583207559661,48.69534301396335,2
4783,28.119701450871627,84.61815508619819,22.67681882860957,0
1640,55.988664868991414,67.42829825997256,30.74421672778238,13
6925,41.346936225604004,53.6923599408477,68.43574023603833,16
5086,95.82665063990228,98.3520926297079,52.9504656529285,2
3099,84.76851946538329,70.23805198991457,88.86124994634163,11
8867,92.17903475187846,64.3226604545689,93.59546569960757,1
8898,64.06965637520621,87.68179403222923,69.09573800902767,1
9433,21.89157078839704,55.49906741392614,86.35354133747391,11
6789,51.84994281006485,24.29235568268472,19.507439202481468,4
4749,76.55333962175057,13.7772283047217,7.927447796944486,15
5746,6.471822064495303,47.10321476653475,33.29691083909729,4
8195,86.31170693545673,51.56541560486496,32.57162961107194,2
2433,63.13509167731925,82.76942370111463,66.50925179406087,5
7502,72.35714677939623,13.947450778385084,84.03597605766781,18
5277,69.4295440915316,68.12302239799051,29.68823431566514,11
5887,84.7762385636098,30.41269348243616,42.477300065648,7
9103,8.752094883823547,93.90302448226385,10.495536057657995,5
6933,37.70439495934599,47.04213501219393,41.27409399834785,13
8507,50.26165965018025,62.239821962436196,21.440870528272317,2
5448,54.65972121439266,65.01081899729797,38.245538178697146,10
9668,94.255516231663,9.10050752062952,26.634725984951903,6
6328,4.246384025682892,85.21950624706888,80.87295347836522,8
6194,86.6393380376566,16.4236419923377,0.406268769128737,10
6350,55.19010719881802,39.74191269573469,33.870826174823634,12
6696,55.46281692661456,67.25636866064791,96.92356404885837,17
4657,32.03303211849335,5.52199011086797,67.89926968583163,9
1268,64.36201907607395,58.04238491850518,77.21672312559086,1
3935,64.64131276491918,40.99161323500672,85.98737631556746,6
1089,18.929397406441407,6.385260626473577,36.18440900789385,14
2925,67.7005946109495,72.63911210520492,6.59446202512366,9
4247,26.67063213111388,50.13333926142811,41.06899563042672,11
2148,68.87866660692468,30.34401740936171,65.27064418844597,19
6297,61.1942995919228,8.43277964229392,37.079158017826295,8
9196,71.59519799542376,54.74742054685127,44.83125112361538,18
6932,1.969979933801158,30.596267674185953,82.55039838911613,5
4061,12.536561964359949,94.66842313982974,3.6237124729800674,18
1430,84.02006559083085,59.15161806703485,33.472102595811336,0
9581,38.07232613507118,28.50651083525344,48.84130278806747,1
9015,83.6718354453056,52.86180496889477,29.9187034866897,14
4542,6.267425882411837,53.94953889785168,44.58293495683574,10
2373,76.93713544830807,72.67616036853869,40.176434022795185,17
5839,8.376703435990684,90.22023231668159,92.39089430661578,0
5179,46.832664279913075,96.25936215517972,49.31225464731479,3
1452,93.75736417434562,71.78907702556367,47.632195801739044,3
9514,7.767806948760181,54.59132408955482,25.448809583398745,3
5014,35.06621295462591,22.49320864728882,4.6322825011781426,17
7049,51.83485986475137,40.30294166583981,29.947810447591326,0
6658,89.9457309943336,48.87889908898755,2.7208180011387584,6
3550,33.2607193993098,12.837115309716118,82.67742498431626,13
9697,80.70416113816773,25.640380648735583,20.42876640816641,15
8028,71.81730328001171,98.44526062816878,91.11935289471862,14
1495,30.706737122853866,75.66900519312574,88.58360462113781,4
6036,34.08132433101508,48.20067029682327,66.46958762343134,12
8137,19.10121849798476,22.6032564743582,86.25436813526797,4
1385,69.29623681461065,57.34476640824744,87.79150351397467,17
4614,56.31023893645647,23.187516957049723,77.63463832516592,4
5771,15.495210692101791,19.310876582212856,50.79279327349223,4
8280,62.00702764489871,9.37563818654884,95.00464758246723,5
2896,49.86496450088492,34.58530376380576,81.77410608136631,13
8008,9.258995270694603,54.172318814682185,12.69850088553195,1
4517,95.37034333614169,15.932761793952654,41.99082912620542,14
1810,83.47557736139711,20.043547839317565,53.96911869177965,15
1882,7.102412791601442,39.11392283293217,52.94145065767907,4
4794,93.12679378809365,48.95316389710306,37.953479312338644,15
6307,91.66778276437951,76.22831791651929,53.164025155214425,0
9121,4.218301673306724,56.66281650446465,9.299204381172355,7
6229,20.147894580944616,61.77010701841294,65.52324362027828,0
3955,70.24083867366492,69.62104523290523,49.77421944438799,6
3953,93.45735750229098,45.09829344616153,78.76529766811106,5
4570,82.31147217565339,34.313333464347416,69.33876944395078,7
6742,28.18978539442536,80.04207408774442,11.276979376724338,4
6184,3.3438556521770413,82.83204170495287,35.07095466705569,14
2088,47.28874144830637,15.39820918806286,73.62467025797802,19
1316,9.196174460989226,95.3369525016399,33.68861926631341,15
7238,24.529623210619388,92.99227358479129,56.69010330888919,16
8970,64.00970560721852,87.08778127607131,96.12695464066073,10
1394,49.50189489189254,42.265841868894626,7.99206050890443,1
6315,37.671925710144315,84.21784105507058,19.028920570559006,0
2062,92.99623263493363,62.80585590286065,48.06094016167953,16
3423,19.296617506805514,20.539473931674056,73.84334506558558,0
5551,48.74782431522592,77.4883019552924,33.01113381181793,1
5371,57.349517985333954,40.609499510307636,11.74614830748234,16
6674,32.1942036758258,29.21645707322089,31.577583093666874,3
4581,70.52974391630642,87.82922162893867,64.4432555884085,11
7548,86.72786758244051,86.22772737142658,79.25477888532775,9
5258,54.14789285429899,86.43732442239941,97.70128912865094,9
5895,78.13369431144388,85.95235603972317,76.13456983370733,14
7947,6.096164472565491,55.42290944043589,49.22586655878028,10
8784,15.378256297774406,61.69203282775012,29.261705586788988,6
8236,46.20255288473278,94.88655619922154,92.75163835925503,9
6228,92.1019855826436,12.93411328470584,53.42103240270004,18
2542,53.159145673481035,80.62613866902642,68.87936076544841,17
3899,43.230211762404494,52.62677386077467,47.244035741753855,1
2478,60.01075701594233,97.84075279600572,24.210706256668292,6
9648,12.446579488110398,63.922374586675225,54.69384472001724,13
6010,65.36806328847605,16.25441896625357,83.99041960755652,10
5051,9.402114460405475,81.5490978479161,38.332092791654084,0
4576,57.67933163697465,67.26715642758221,66.87265028266282,19
8835,71.43900411385027,14.892778925480021,4.235615426152018,4
9095,41.15074638285504,0.8992161408818644,93.65375773239062,3
7653,91.09027268577378,54.36472973656951,96.9931539872756,13
3292,15.20320446203236,24.148911084897772,38.62946037345903,2
5879,17.095847140206054,86.72414890199175,49.83839134807134,17
8205,51.69144094510724,25.092994157785242,16.058270191960876,17
2138,93.16553738662452,66.28561548999538,19.619671648026817,3
3545,39.06986029641758,34.513010725902895,60.20686234555838,2
4190,92.63998777614371,35.03180499320813,62.700446394056556,9
9247,69.34748919095439,18.18148373694919,34.16069320780254,15
5519,78.25552272487137,50.27217241338562,37.40281879865179,2
5977,93.78707044037374,57.9271697904571,50.62285295362654,18
7704,57.232833721319345,58.10136793957835,93.97924095792024,19
7191,64.1652930378291,85.66101550765934,14.965663404411089,14
6765,57.89904363468589,65.2347287453264,55.15278112678703,4
9429,78.48585594445444,74.02378332121687,5.818614231522545,10
4039,27.340629450393028,32.344819618562994,45.834909789144476,8
9580,78.8047836405585,42.06856309277666,39.7212206333927,12
9876,71.35456312693987,1.8292606950704782,16.41990030252549,10
4983,60.20661771356385,7.910933927024488,16.399554136474315,13
1186,3.8791744284170426,38.5119634986491,45.009639800906434,0
4428,77.45439718501575,20.97337345674205,12.659490554956532,8
8758,13.242595299475635,81.29593958977554,29.477837725521717,12
7754,96.1971923048433,67.64864921276649,7.121835242362962,1
4388,8.149310121282848,97.03054797352164,29.729372396523466,3
6069,72.02755797828519,88.70339626937873,53.36924614639972,15
3934,36.04256836696364,97.76610235334306,74.38710048047095,9
5371,73.56903921149723,36.52751325874591,83.04068631067697,5
7934,51.89527109660246,48.437631351352536,33.78424957813838,8
6987,62.95052308674255,37.26257453446728,93.87968866664554,1
7859,7.543674060965911,96.43057265977697,24.062478727045335,0
4969,96.64790923670029,40.270869401035014,8.057636044320793,11
3751,0.38464757804941296,11.67618995495543,92.50096657582739,15
9173,94.11594504690744,25.050989355550346,53.98105629289625,1
2575,56.82501918887715,42.482016009812874,35.13793028750125,12
7503,25.827014865885634,60.299399395408095,89.81108565142617,7
2259,63.772776966859766,61.80864772509776,77.57457648673106,0
2056,67.2897135350477,75.87836175316556,83.24437164666858,4
6660,73.03316448777682,64.78668052563556,29.234344934568202,9
9736,1.6437754386725345,49.153400596232444,87.34852293014615,2
7243,98.2782403784324,3.017155067544186,64.97724831202603,10
7800,61.79129346746699,69.50283833590562,73.80158566295471,4
1329,37.75361978900138,8.545809267800287,31.242217682420314,11
3169,57.065038344280296,46.8811372400742,24.501551541161138,11
4006,17.842182264944473,89.63962191148232,40.818151774511115,12
6840,24.726655077028546,59.687889339295275,57.5212728211205,13
8145,8.577950303700243,19.896475768460753,66.59869119065846,3
3523,87.92336472293508,80.79582084481707,49.796455177978594,2
5222,25.160011512861637,30.040912347690295,69.88642299590651,16
3915,73.97104699471619,57.72708392113074,70.83315731461518,7
6674,27.419868281321513,63.58488798117064,66.607451906959,15
2956,14.598864949103628,73.11214943922812,25.10884679247154,10
7189,10.813447061461744,6.4982570209410895,44.63284889834204,4
3072,86.0244350723869,85.4267132457655,76.57482116932599,15
1872,11.973678474943593,11.385032429639041,88.696144507564,8
8497,8.714918299411911,9.453393012060495,50.11711282910299,12
7004,0.9354785555290235,45.68845557225048,98.67907397156462,7
7437,36.64400493609359,37.21816012132959,17.47126554254472,4
8333,94.26871905423661,5.461367382430005,22.43791066855192,8
9448,90.86498590804862,16.600052065019565,46.07513067080357,5
5917,11.505270573746273,43.9213444731886,50.8740578558165,1
5032,1.2494725500424742,82.9072178588536,42.4477111834919,6
4260,75.10075224738883,12.130437937214221,43.039698930642146,16
8166,30.64772906306561,10.453037417734024,48.72506237127748,11
9885,83.46769797527801,80.48294019470413,32.016638188212454,0
8442,21.5429438724424,49.231551616820866,13.09431115960612,14
5037,49.22086006481761,36.02492467095608,95.61086683481189,10
8201,3.294603871256818,46.13536422335594,79.49869282701296,9
1555,89.47148278156033,41.08466891308944,81.49031289283539,15
6609,17.797599548107932,78.18941706375574,36.49589007895815,8
7642,29.47030328316683,0.9327362404854878,40.388430953252865,11
6228,47.97003965802573,43.315857862352736,93.584326143863,14
5580,27.12688424166274,15.885466820817928,97.2913400435334,15
5373,4.016344602091992,30.828584707951943,94.26208646664162,0
1397,2.9086129789233306,11.217119548074105,64.26001820621623,5
1221,95.52132628144095,42.69881017683439,24.271593669769576,12
3365,32.549632424896835,64.3295134851508,60.49733500670854,0
2777,33.439159406786935,66.15932335258105,58.90866039357255,12
5060,92.28999699943589,79.67437271105277,90.8235160297456,4
4954,83.6153679815257,81.50114012767274,31.16686018510236,2
6728,68.6941605344729,59.77334536411749,20.0679930105082,11
1774,65.85057573382966,35.31499962553022,26.58070069082821,9
1339,80.10857362196678,5.13154848611358,24.314504298949913,8
1006,16.88754499269369,3.5869987525777747,64.83844190004203,16
2296,66.42748574330724,11.326310462532641,81.24329852456943,5
1287,9.839859226459236,98.38314311808385,36.811324238343815,13
1892,12.651273284467369,78.59774329039378,17.641293059278784,2
7990,24.27561007735235,40.48722519499627,34.30916165908159,17
9908,70.98037840458747,46.62011692763615,54.6558372081774,6
5279,89.25451940342242,73.73813438870674,66.4486037794927,8
2853,69.07862873840665,51.440064141654496,54.97986674057152,14
1569,41.66230269203813,36.041624267749725,25.67302917163905,18
5718,51.366121874808826,34.95606594971936,91.80187808454582,15
9834,71.23257990480857,20.964166385757988,43.78126045783532,18
4672,61.32818909542181,88.56115980123353,45.89699736393095,18
7991,52.94675343346989,41.415382899448005,96.73852254168273,16
7773,23.679247897913502,75.23629368501715,86.83674504443213,5
3551,61.69609235874473,57.37620964523165,80.62691712721349,0
1109,1.866817556830347,75.40936521545726,18.26910161322791,18
4650,56.00539800149753,32.09099459102303,83.80873086909315,14
4219,82.07450783929346,75.20087535303261,45.53086412351639,2
1731,17.975054975397242,78.99682932223479,20.93937816942035,16
6693,11.421042219411836,10.42800828590188,99.08819660236281,5
9759,97.02351551945144,9.146378010995281,17.205426032830385,3
6556,84.34633370753329,98.54957188221397,92.1937625974348,7
8104,30.200116038004975,11.795400324769489,0.05285339335577843,3
8263,20.857276086355327,68.48408703715442,43.79180598223235,1
2071,33.40393631015976,74.78132317487834,2.9895987801914603,9
8973,43.12249712911318,6.35108160882144,91.24521417029217,11
8445,82.10829083053365,74.65109329889849,12.588903251418504,0
6071,23.92037311563454,41.9514945854895,67.30984738889583,11
8370,72.08450633569365,27.46740034450297,63.12203752819351,9
3246,92.92909816128937,66.5330643864542,77.90684086669336,11
2920,37.95122096225872,83.31244890188889,74.68776452883567,18
7012,2.6046914380213226,57.2794502388606,3.2448858149112025,2
9315,82.76164222872139,87.0627599603582,38.84006269509087,18
7343,70.84138519503497,2.2355959345148446,32.25230662307944,6
1074,14.906980383701463,73.860478857375,97.28852635813575,0
2988,59.69055575713528,16.940247508143536,77.48932019658892,12
9348,82.48164646208281,28.60739554349817,70.79597660221665,8
8287,18.103181181671935,57.225238888837495,44.2160386718273,15
4083,22.290187332407218,27.44451069643703,89.09683326868011,17
4818,20.178154767243573,16.815385428317242,1.68196536152605,14
4691,99.75015533375888,88.54982188414478,22.843869419924566,19
6239,22.95216182345562,90.67234503062495,69.50128000949873,14
9274,26.691839328168754,3.6371417752842694,50.838785140076595,14
4065,4.792566880571647,50.01211441849806,53.38072756071338,9
8954,98.3278451855307,20.367883115443185,41.634493943930906,17
3233,24.675416491317282,86.34087939467938,16.645828078402413,14
3090,72.52331603230623,46.25212570681456,16.622148271002967,11
6628,2.63685333427911,47.84577427931307,29.44812207915931,0
5168,78.34029918254987,62.74726631699769,46.830964184349135,12
5012,75.06104917393694,5.562407688505944,82.41258338365486,16
2877,8.415282069791907,12.729807431869578,44.683202165184575,16
8186,12.260183756106402,49.83851618867119,89.77953209448164,6
7308,29.51092761238089,96.67069159129191,12.051670291419047,10
3314,35.46679326966209,84.36055696392096,27.17729769439182,11
6247,78.34997178396233,88.93611551466304,7.05237637959274,8
4992,6.1188979287322365,13.71550266587761,51.00255660102271,14
3914,65.023956003346,95.86239144504125,9.0032295192512,0
4934,22.85339424387005,72.99925317003472,79.56841448892143,10
3701,38.246924178935,32.56850399555356,3.9763706953135913,4
5044,0.2203951783684377,86.44671613372593,47.53934258252991,18
1033,29.112364389845425,74.73098518808953,42.061450946475496,17
3145,17.133795658308003,73.65097653410506,20.22328569414108,17
7459,50.3972159283915,73.46204829605651,58.68537791266847,17
8487,15.819233639086793,80.08536332259305,38.60983417761909,19
6673,83.58176182173598,94.85291604654135,19.796681103273862,6
1404,88.29056803252547,13.687172057614639,82.65627969446659,13
5711,84.5289648051317,99.95224268630099,66.06954911783714,0
2924,98.18028220225163,87.23396173640441,1.2152850543340254,19
8621,91.46464080579545,44.1627204692538,50.18646826448576,8
1881,27.978791255838487,15.743787288875266,27.13067037561504,15
7023,31.446102284900977,45.37883866465805,91.51122633532187,5
3902,53.26594629168295,77.86117464169592,72.5580850070647,6
2245,38.49576441985645,60.2453467355111,61.16146969573803,17
9631,96.9911025566106,27.955091602522273,8.905408116868918,0
6367,33.953111694926285,40.67947136603649,93.0645914727493,15
1115,74.00823814552197,95.42988498767066,14.420124438796488,17
5500,57.53617023595458,80.38208556315848,45.074664045932366,17
1296,95.64807029994114,12.406937574688225,68.10415711141246,18
8692,74.45176186126258,54.53919617484792,49.476901224230005,12
3948,30.36458393824699,93.09848765087553,88.24700359285028,18
9127,19.70683568576105,3.4308788260434486,83.53412620978277,2
3605,85.46182519923946,4.254736947961413,13.536784979071603,19
7477,91.10144386693824,71.67327311405849,61.7636260182864,16
8921,83.10942784614957,57.55456290998998,5.220315028807954,10
2094,73.74495689244547,4.599946430988688,72.05775061127848,16
6101,32.173004125031746,99.6016485227862,73.60209202786847,11
2074,50.53731380758598,58.00952957092703,34.449114964358266,11
1015,91.57029223716707,49.19297435833441,78.65938173649982,19
2527,13.489746515210255,44.76970390674134,65.27024509210223,15
9242,49.49192026351669,70.06839368098107,50.40507281780751,0
4199,35.55093550279944,45.83570276624553,45.52725541531952,19
8800,67.7489575392759,65.90767790789945,10.91405048882489,12
2992,63.40698199866285,48.83342131528803,53.11039793167297,1
3953,56.005734691931565,61.07177605322324,15.609995187907533,15
7471,27.96156276648376,80.51861303160418,65.60304626598614,6
6822,15.955024484784442,81.7168086777842,59.47139662461313,1
1931,78.43383560772322,84.90482201643839,29.053088698766715,17
3015,99.17493009930205,20.296971768056093,24.699907967201963,16
7444,16.90940687347161,6.1119900557368485,47.60624915190971,15
8418,7.579229061570958,83.6138473935858,51.248791405797675,19
7405,74.57308512135404,4.229784533128422,79.79253161826895,17
3138,34.38557560970912,21.349074661098243,30.39580000645177,19
5289,21.300358187621736,52.61987984685289,40.34226352906292,15
4400,52.512565511316126,85.54334302667075,34.32953398678913,0
9417,67.5214533836768,89.6781280573304,39.4116803885581,4
9636,21.48490336965049,62.80506546175062,56.70968413350464,14
2902,99.45035692956708,96.67586933994016,55.74711238341579,12
4603,32.822418431852554,72.99429351068216,36.1342334849557,4
6452,31.4953022933665,52.77244019670086,60.24352841590708,17
9436,42.30008692984219,13.437058147343128,61.60446822793036,19
5048,74.50292903083651,42.878551378884964,52.689783174455144,4
1804,87.32573090743556,82.23408486032524,45.23617072952758,15
9043,32.398611060608964,28.364720005421027,7.793661536859875,10
2760,11.8747402099594,57.827114490320156,54.126804752801824,10
7305,25.613082135186225,98.34345037961918,71.26999904868869,2
8998,8.427961787790661,17.442393517603417,21.53271447262285,18
9216,63.03444918151667,10.14572575146614,77.78351660161049,9
5395,74.06961657952448,79.55966788413382,58.64302853721243,1
6344,42.92665417639105,2.492181712226138,23.75209584781741,16
9265,95.27950481856394,64.32559354256017,16.295127242534235,2
8881,72.75238239301679,33.57449940049004,24.54014512987952,2
8982,37.96588710448074,72.38138112881458,75.9086097985191,7
8456,10.221385745931876,12.025317233920397,25.051187442574797,15
5187,49.37041049054402,33.0043942300576,68.32237185999271,11
2410,50.38355374003791,1.703690378558964,54.58165239467851,18
4612,55.05869675402798,23.509099399646406,54.68455591873147,0
8339,68.24494800805381,48.325865221810325,85.25993217655025,18
5780,26.438270067844027,17.761341248978734,87.47271213474615,3
5467,0.24844663695746672,59.96555344206397,53.69089506158012,16
6355,81.2844739832861,11.814662277953204,6.529057171542652,18
4995,82.35366941209956,74.52235491265145,16.118463677646055,3
7868,91.16217669051821,92.16647650321507,94.86674548587064,14
9802,96.9036639842498,38.59254662289092,13.468768890669548,6
8645,15.917144284938868,52.820606752782986,83.53517734055615,19
5215,35.38716721074662,48.85133627078974,54.040680551218976,16
2838,85.13592341151413,78.53954729826991,11.401231120191868,8
6648,93.39993900936365,99.41910297712052,91.95037062033246,6
7684,1.452953295485837,73.5685979234037,92.81049816304116,3
7944,38.75339757288959,21.45302288725215,61.536150747858464,16
8295,11.338589379988505,69.60801516619827,38.88600444647549,14
4573,78.84582659570162,61.57639944318252,60.74987771192754,8
8614,74.71304065355973,21.011988570445073,62.776013541447774,15
6699,75.43027056034222,24.096183502250756,62.21382599169577,5
9185,39.02351686669386,65.27868089091818,73.3408304476434,16
8152,40.624756667356245,80.78186605719776,6.714445202752605,6
7182,26.186466938098285,76.24040635274477,10.253001457185128,16
1472,36.08935378075883,60.641189053475294,28.277854112603872,13
5419,98.30815423027856,93.7542287536437,34.96921983085047,14
9243,4.656876124815468,73.10455363623782,63.803047486772655,19
8091,32.4007574942754,54.19159560260969,17.187505625232536,17
6878,78.9922961159599,81.6204995282764,54.102925709151506,18
7660,38.23459819147013,29.04839792766557,18.533952652155094,17
5455,94.99844169565151,26.349274470064287,35.54863019807388,13
6779,33.21441376526912,97.14550951394781,93.5499044659669,19
8404,84.97583466191223,94.98217005126489,89.56993864466344,4
1067,81.50948516495777,88.05161707508265,95.31039306125031,6
5576,0.92076261725762,21.436909690827267,59.14194607840496,11
7056,40.29890940869164,58.76889837470788,50.130021310498776,16
9452,28.06373234085513,53.50500892219634,84.8914826469169,18
2649,47.96085494807026,20.310848572394857,7.9664877655447945,15
1676,46.277106511028,44.77881709166898,97.8449446419093,1
8223,90.55294988014371,46.51458554488735,46.237235419659605,11
7551,18.358134806758564,24.062263870143973,67.57863491430184,16
4939,18.21911222332021,95.48808203825871,72.84699159412469,2
5338,10.806673975007207,49.271499164161355,62.88398472677168,7
7657,73.8651190015915,52.48918636403362,89.1525159323167,4
1665,91.7860322823485,59.857889213549285,28.81612885608402,16
5862,36.850391828589856,88.6952439058839,53.230817378394455,13
2909,6.182249654034178,53.33096842561509,43.03053297151972,13
8452,15.602150734981713,54.096576454032345,70.41288243797153,3
7597,10.238421118312846,24.019333509286934,39.51151726342936,14
1187,59.234003676391445,60.28171913431709,89.28602374607243,1
9896,28.229782838301166,38.11495315875365,49.04301357023326,3
8690,89.74476373998482,64.67814958452634,53.60081069021984,16
8390,16.228272858528946,30.074635652914907,49.339326784635915,2
